WKT,OBJECTID,IJK,I,J,K,AQ_TOP,IJ,WL_ABV_AQ,Crit_Surf,Unit,SHAPE_Leng,SHAPE_Area,FID_,IJK_1,I_1,J_1,K_1,Critical_S,IJ_1,Unit_1,WSP20_30,WSP20_40,WSP20_50,WSP20_60,WSP20_70,WSP40_30,WSP40_40,WSP40_50,WSP40_60,WSP40_70,WS_SW40_30,WS_SW40_40,WS_SW40_50,WS_SW40_60,WS_SW40_70,A_WSP20_30,A_WSP20_40,A_WSP20_50,A_WSP20_60,A_WSP20_70,A_WSP40_30,A_WSP40_40,A_WSP40_50,A_WSP40_60,A_WSP40_70,A_SW40_30,A_SW40_40,A_SW40_50,A_SW40_60,A_SW40_70
"POLYGON ((-77.2934552114671 38.0732406644985,-77.3117960319373 38.0731940453723,-77.3118568041989 38.0876926300319,-77.2935124089615 38.0877392580098,-77.2934552114671 38.0732406644985))",7745,143629,23,13,12,50,"2125",-30.8563,82.4,AQAQ,21120,27878400,7724,143629,23,13,12,87.2,2125,AQAQ,46.1618,46.028,45.9001,45.7812,45.6764,41.4479,40.2106,39.4645,38.9529,38.5804,41.4479,40.7884,41.3801,41.9614,42.3924,-41.0382,-41.172,-41.2999,-41.4188,-41.5236,-45.7521,-46.9894,-47.7355,-48.2471,-48.6196,-45.7521,-46.4116,-45.8199,-45.2386,-44.8076
"POLYGON ((-77.275114368709 38.073284458249,-77.2934552114671 38.0732406644985,-77.2935124089615 38.0877392580098,-77.2751679914231 38.0877830600757,-77.275114368709 38.073284458249))",7748,143630,23,14,12,20,"2126",-7.7749,50.4,AQAQ,21120,27878400,7727,143630,23,14,12,50,2126,AQAQ,35.9601,35.7912,35.6282,35.4767,35.3431,30.6937,29.1278,28.1803,27.5299,27.0561,30.6936,29.8722,30.6281,31.3666,31.9141,-14.0399,-14.2088,-14.3718,-14.5233,-14.6569,-19.3063,-20.8722,-21.8197,-22.4701,-22.9439,-19.3064,-20.1278,-19.3719,-18.6334,-18.0859
"POLYGON ((-77.2567735050557 38.073325426619,-77.275114368709 38.073284458249,-77.2751679914231 38.0877830600757,-77.2568235529773 38.0878240362246,-77.2567735050557 38.073325426619))",7750,143631,23,15,12,-2,"2127",4.3193,28.2,AQAQ,21120,27878400,7729,143631,23,15,12,27.4,2127,AQAQ,25.0489,24.8352,24.6289,24.4377,24.2694,19.2617,17.3074,16.1199,15.3033,14.7083,19.2618,18.2464,19.1895,20.1105,20.7944,-2.3511,-2.5648,-2.7711,-2.9623,-3.1306,-8.1383,-10.0926,-11.2801,-12.0967,-12.6917,-8.1382,-9.1536,-8.2105,-7.2895,-6.6056
"POLYGON ((-77.2384326219004 38.073363569604,-77.2567735050557 38.073325426619,-77.2568235529773 38.0878240362246,-77.2384790950181 38.0878621864519,-77.2384326219004 38.073363569604))",7753,143632,23,16,12,-12,"2128",0.4134,25.6,AQAQ,21120,27878400,7732,143632,23,16,12,33,2128,AQAQ,18.0223,17.7753,17.5377,17.3182,17.1252,11.9282,9.70385,8.34806,7.4149,6.7345,11.9283,10.7761,11.8442,12.8897,13.6674,-14.9777,-15.2247,-15.4623,-15.6818,-15.8748,-21.0718,-23.29615,-24.65194,-25.5851,-26.2655,-21.0717,-22.2239,-21.1558,-20.1103,-19.3326
"POLYGON ((-77.2200917206359 38.0733988871996,-77.2384326219004 38.073363569604,-77.2384790950181 38.0878621864519,-77.2201346189391 38.0878975107535,-77.2200917206359 38.0733988871996))",7756,143633,23,17,12,-19,"2129",-4.373,25,AQAQ,21120,27878400,7735,143633,23,17,12,19.2,2129,AQAQ,12.2276,11.9495,11.6829,11.4373,11.2216,5.88636,3.41737,1.90817,0.868368,0.109866,5.88653,4.61502,5.79741,6.95585,7.81879,-6.9724,-7.2505,-7.5171,-7.7627,-7.9784,-13.31364,-15.78263,-17.29183,-18.331632,-19.090134,-13.31347,-14.58498,-13.40259,-12.24415,-11.38121
"POLYGON ((-77.2017508026552 38.073431379402,-77.2200917206359 38.0733988871996,-77.2201346189391 38.0878975107535,-77.2017901261342 38.0879300091253,-77.2017508026552 38.073431379402))",7759,143634,23,18,12,-27,"2130",-4.4204,20.4,AQAQ,21120,27878400,7738,143634,23,18,12,23.4,2130,AQAQ,7.06235,6.7523,6.45662,6.18519,5.9472,0.511188,-2.19237,-3.85009,-4.9935,-5.82797,0.511361,-0.875189,0.412866,1.67759,2.62151,-16.33765,-16.6477,-16.94338,-17.21481,-17.4528,-22.888812,-25.59237,-27.25009,-28.3935,-29.22797,-22.888639,-24.275189,-22.987134,-21.72241,-20.77849
"POLYGON ((-77.1834098693514 38.0734610462076,-77.2017508026552 38.073431379402,-77.2017901261342 38.0879300091253,-77.1834456179972 38.0879596815639,-77.1834098693514 38.0734610462076))",7763,143635,23,19,12,-38,"2131",1.7784,10,AQAQ,21120,27878400,7742,143635,23,19,12,10.2,2131,AQAQ,2.46572,2.12303,1.79863,1.50203,1.24247,-4.25963,-7.18377,-8.9827,-10.225,-11.1321,-4.25945,-5.75708,-4.37572,-3.0139,-1.99496,-7.73428,-8.07697,-8.40137,-8.69797,-8.95753,-14.45963,-17.38377,-19.1827,-20.425,-21.3321,-14.45945,-15.95708,-14.57572,-13.2139,-12.19496
"POLYGON ((-77.1650689221174 38.0734878876131,-77.1834098693514 38.0734610462076,-77.1834456179972 38.0879596815639,-77.1651010959218 38.0879865280659,-77.1650689221174 38.0734878876131))",7767,143636,23,20,12,-50,"2132",8.87274,-1.2,AQAQ,21120,27878400,7746,143636,23,20,12,-2.8,2132,AQAQ,-1.87478,-2.25244,-2.60668,-2.92902,-3.21048,-8.76076,-11.9024,-13.8423,-15.1836,-16.1635,-8.76052,-10.371,-8.90436,-7.4499,-6.35826,0.92522,0.54756,0.19332,-0.12902,-0.41048,-5.96076,-9.1024,-11.0423,-12.3836,-13.3635,-5.96052,-7.571,-6.10436,-4.6499,-3.55826
"POLYGON ((-77.4217582201988 38.0583564052027,-77.4400952723907 38.0582900212157,-77.4401810341582 38.0727886014446,-77.4218404087059 38.072854998038,-77.4217582201988 38.0583564052027))",8074,143718,24,6,12,85,"2214",-4.296,109.8,AQAQ,21120,27878400,8053,143718,24,6,12,112.6,2214,AQAQ,100.462,100.423,100.398,100.377,100.358,98.5219,98.2824,98.1476,98.0572,97.9919,98.5221,98.3715,98.4648,98.5648,98.6398,-12.138,-12.177,-12.202,-12.223,-12.242,-14.0781,-14.3176,-14.4524,-14.5428,-14.6081,-14.0779,-14.2285,-14.1352,-14.0352,-13.9602
"POLYGON ((-77.4034211359871 38.0584199643933,-77.4217582201988 38.0583564052027,-77.4218404087059 38.072854998038,-77.4034997512153 38.0729185692985,-77.4034211359871 38.0584199643933))",8077,143719,24,7,12,84,"2215",-13.6507,110.6,AQAQ,21120,27878400,8056,143719,24,7,12,107.8,2215,AQAQ,92.9917,92.9538,92.9267,92.9031,92.8825,90.9023,90.6406,90.4904,90.3889,90.3155,90.9025,90.7423,90.8493,90.9622,91.0467,-14.8083,-14.8462,-14.8733,-14.8969,-14.9175,-16.8977,-17.1594,-17.3096,-17.4111,-17.4845,-16.8975,-17.0577,-16.9507,-16.8378,-16.7533
"POLYGON ((-77.3667468770732 38.0585386083572,-77.3850840211479 38.0584806987804,-77.3851590630791 38.0729793152191,-77.3668183456903 38.073037235793,-77.3667468770732 38.0585386083572))",8081,143721,24,9,12,80,"2217",-0.0439,83.4,AQAQ,21120,27878400,8060,143721,24,9,12,80.2,2217,AQAQ,81.9836,81.9458,81.913,81.8829,81.8566,79.7767,79.4551,79.2647,79.135,79.0408,79.7768,79.5925,79.7369,79.8834,79.9925,1.7836,1.7458,1.713,1.6829,1.6566,-0.4233,-0.7449,-0.9353,-1.065,-1.1592,-0.4232,-0.6075,-0.4631,-0.3166,-0.2075
"POLYGON ((-77.348409705155 38.0585936931175,-77.3667468770732 38.0585386083572,-77.3668183456903 38.073037235793,-77.3484776004418 38.0730923310139,-77.348409705155 38.0585936931175))",8084,143722,24,10,12,77,"2218",-23.077,100,AQAQ,21120,27878400,8063,143722,24,10,12,96.4,2218,AQAQ,74.5643,74.51,74.4599,74.4134,74.3723,71.556,71.06,70.7644,70.5626,70.4159,71.5562,71.2841,71.5181,71.7495,71.9208,-21.8357,-21.89,-21.9401,-21.9866,-22.0277,-24.844,-25.34,-25.6356,-25.8374,-25.9841,-24.8438,-25.1159,-24.8819,-24.6505,-24.4792
"POLYGON ((-77.3300725067855 38.0586459530549,-77.348409705155 38.0585936931175,-77.3484776004418 38.0730923310139,-77.3301368287265 38.0731446008756,-77.3300725067855 38.0586459530549))",8087,143723,24,11,12,65,"2219",-19.1084,90,AQAQ,21120,27878400,8066,143723,24,11,12,89.6,2219,AQAQ,67.6053,67.5331,67.4642,67.3999,67.3429,63.9469,63.2622,62.8528,62.5729,62.3693,63.9471,63.5824,63.915,64.2388,64.4777,-21.9947,-22.0669,-22.1358,-22.2001,-22.2571,-25.6531,-26.3378,-26.7472,-27.0271,-27.2307,-25.6529,-26.0176,-25.685,-25.3612,-25.1223
"POLYGON ((-77.3117352833567 38.0586953881638,-77.3300725067855 38.0586459530549,-77.3301368287265 38.0731446008756,-77.3117960319373 38.0731940453723,-77.3117352833567 38.0586953881638))",8090,143724,24,12,12,54,"2220",-19.5784,84,AQAQ,21120,27878400,8069,143724,24,12,12,85.4,2220,AQAQ,60.3727,60.2801,60.1899,60.1054,60.0304,56.2428,55.3454,54.8075,54.4394,54.1715,56.2429,55.7757,56.2201,56.6482,56.9634,-25.0273,-25.1199,-25.2101,-25.2946,-25.3696,-29.1572,-30.0546,-30.5925,-30.9606,-31.2285,-29.1571,-29.6243,-29.1799,-28.7518,-28.4366
"POLYGON ((-77.2933980362608 38.0587419984387,-77.3117352833567 38.0586953881638,-77.3117960319373 38.0731940453723,-77.2934552114671 38.0732406644985,-77.2933980362608 38.0587419984387))",8093,143725,24,13,12,50,"2221",-30.8614,83.8,AQAQ,21120,27878400,8072,143725,24,13,12,83,2221,AQAQ,48.711,48.5835,48.4573,48.3388,48.2337,43.9265,42.6765,41.9245,41.4093,41.0342,43.9265,43.2907,43.9193,44.5196,44.9611,-34.289,-34.4165,-34.5427,-34.6612,-34.7663,-39.0735,-40.3235,-41.0755,-41.5907,-41.9658,-39.0735,-39.7093,-39.0807,-38.4804,-38.0389
"POLYGON ((-77.27506076689 38.0587857838743,-77.2933980362608 38.0587419984387,-77.2934552114671 38.0732406644985,-77.275114368709 38.073284458249,-77.27506076689 38.0587857838743))",8096,143726,24,14,12,22,"2222",-11.3295,56.4,AQAQ,21120,27878400,8075,143726,24,14,12,60.4,2222,AQAQ,38.1204,37.9577,37.7955,37.643,37.5078,32.7215,31.1224,30.1577,29.496,29.0141,32.7215,31.9213,32.7327,33.5036,34.0704,-22.2796,-22.4423,-22.6045,-22.757,-22.8922,-27.6785,-29.2776,-30.2423,-30.904,-31.3859,-27.6785,-28.4787,-27.6673,-26.8964,-26.3296
"POLYGON ((-77.2567234766362 38.0588267444658,-77.27506076689 38.0587857838743,-77.275114368709 38.073284458249,-77.2567735050557 38.073325426619,-77.2567234766362 38.0588267444658))",8099,143727,24,15,12,-2,"2223",-4.0917,38.2,AQAQ,21120,27878400,8078,143727,24,15,12,39,2223,AQAQ,26.4131,26.2052,25.9979,25.8037,25.6317,20.3864,18.3695,17.148,16.3093,15.6981,20.3864,19.3867,20.4097,21.3814,22.0968,-12.5869,-12.7948,-13.0021,-13.1963,-13.3683,-18.6136,-20.6305,-21.852,-22.6907,-23.3019,-18.6136,-19.6133,-18.5903,-17.6186,-16.9032
"POLYGON ((-77.2383861668918 38.0588648802087,-77.2567234766362 38.0588267444658,-77.2567735050557 38.073325426619,-77.2384326219004 38.073363569604,-77.2383861668918 38.0588648802087))",8102,143728,24,16,12,-12,"2224",-3.6558,31.6,AQAQ,21120,27878400,8081,143728,24,16,12,30.6,2224,AQAQ,19.8213,19.5842,19.3486,19.1285,18.9339,13.5223,11.2545,9.87743,8.93091,8.24094,13.5223,12.4015,13.5471,14.6372,15.441,-10.7787,-11.0158,-11.2514,-11.4715,-11.6661,-17.0777,-19.3455,-20.72257,-21.66909,-22.35906,-17.0777,-18.1985,-17.0529,-15.9628,-15.159
"POLYGON ((-77.2200488390488 38.0589001910988,-77.2383861668918 38.0588648802087,-77.2384326219004 38.073363569604,-77.2200917206359 38.0733988871996,-77.2200488390488 38.0589001910988))",8105,143729,24,17,12,-21,"2225",-5.9421,26.6,AQAQ,21120,27878400,8084,143729,24,17,12,25.4,2225,AQAQ,11.6151,11.3373,11.0627,10.8069,10.5812,4.90671,2.29779,0.708061,-0.386028,-1.18398,4.90695,3.62769,4.94188,6.19357,7.11809,-13.7849,-14.0627,-14.3373,-14.5931,-14.8188,-20.49329,-23.10221,-24.691939,-25.786028,-26.58398,-20.49305,-21.77231,-20.45812,-19.20643,-18.28191
"POLYGON ((-77.2017114944994 38.0589326771321,-77.2200488390488 38.0589001910988,-77.2200917206359 38.0733988871996,-77.2017508026552 38.073431379402,-77.2017114944994 38.0589326771321))",8108,143730,24,18,12,-29,"2226",-0.2386,16.4,AQAQ,21120,27878400,8087,143730,24,18,12,18.4,2226,AQAQ,6.6586,6.35262,6.05101,5.7707,5.52357,-0.283197,-3.12307,-4.85775,-6.05268,-6.9245,-0.282992,-1.66352,-0.232785,1.129,2.13573,-11.7414,-12.04738,-12.34899,-12.6293,-12.87643,-18.683197,-21.52307,-23.25775,-24.45268,-25.3245,-18.682992,-20.06352,-18.632785,-17.271,-16.26427
"POLYGON ((-77.1833741346358 38.058962338305,-77.2017114944994 38.0589326771321,-77.2017508026552 38.073431379402,-77.1834098693514 38.0734610462076,-77.1833741346358 38.058962338305))",8112,143731,24,19,12,-39,"2227",8.252,3.8,AQAQ,21120,27878400,8091,143731,24,19,12,1.6,2227,AQAQ,2.14863,1.8128,1.4841,1.17973,0.91185,-4.97646,-8.03178,-9.90369,-11.1945,-12.1368,-4.97626,-6.45765,-4.92807,-3.46804,-2.38646,0.54863,0.2128,-0.1159,-0.42027,-0.68815,-6.57646,-9.63178,-11.50369,-12.7945,-13.7368,-6.57626,-8.05765,-6.52807,-5.06804,-3.98646
"POLYGON ((-77.1650367608502 38.0589891746142,-77.1833741346358 38.058962338305,-77.1834098693514 38.0734610462076,-77.1650689221174 38.0734878876131,-77.1650367608502 38.0589891746142))",8116,143732,24,20,12,-50,"2228",10.45062,-2.2,AQAQ,21120,27878400,8095,143732,24,20,12,-0.6,2228,AQAQ,-1.75422,-2.1196,-2.47409,-2.80091,-3.08799,-9.02097,-12.2686,-14.2648,-15.6429,-16.6493,-9.02069,-10.5955,-8.98468,-7.44019,-6.29309,-1.15422,-1.5196,-1.87409,-2.20091,-2.48799,-8.42097,-11.6686,-13.6648,-15.0429,-16.0493,-8.42069,-9.9955,-8.38468,-6.84019,-5.69309
"POLYGON ((-77.3483418363195 38.0440949836068,-77.3666754362994 38.0440399093067,-77.3667468770732 38.0585386083572,-77.348409705155 38.0585936931175,-77.3483418363195 38.0440949836068))",8436,143818,25,10,12,77,"2314",-18.1493,98.2,AQAQ,21120,27878400,8414,143818,25,10,12,96.8,2314,AQAQ,78.5822,78.5442,78.5073,78.4725,78.4416,76.1696,75.7943,75.5706,75.418,75.3069,76.17,75.9762,76.1651,76.3453,76.4775,-18.2178,-18.2558,-18.2927,-18.3275,-18.3584,-20.6304,-21.0057,-21.2294,-21.382,-21.4931,-20.63,-20.8238,-20.6349,-20.4547,-20.3225
"POLYGON ((-77.3300082099037 38.0441472336205,-77.3483418363195 38.0440949836068,-77.348409705155 38.0585936931175,-77.3300725067855 38.0586459530549,-77.3300082099037 38.0441472336205))",8439,143819,25,11,12,72,"2315",-21.9586,95.8,AQAQ,21120,27878400,8417,143819,25,11,12,96.6,2315,AQAQ,70.5457,70.4842,70.4231,70.3653,70.3139,67.0664,66.4438,66.0721,65.8181,65.6334,67.0667,66.752,67.071,67.3725,67.5931,-26.0543,-26.1158,-26.1769,-26.2347,-26.2861,-29.5336,-30.1562,-30.5279,-30.7819,-30.9666,-29.5333,-29.848,-29.529,-29.2275,-29.0069
"POLYGON ((-77.3116745584432 38.0441966593421,-77.3300082099037 38.0441472336205,-77.3300725067855 38.0586459530549,-77.3117352833567 38.0586953881638,-77.3116745584432 38.0441966593421))",8442,143820,25,12,12,62,"2316",-21.7422,89.2,AQAQ,21120,27878400,8420,143820,25,12,12,92.8,2316,AQAQ,63.2975,63.2151,63.132,63.0531,62.9829,59.3094,58.4617,57.9546,57.6078,57.3556,59.3095,58.8892,59.3298,59.7429,60.0448,-29.5025,-29.5849,-29.668,-29.7469,-29.8171,-33.4906,-34.3383,-34.8454,-35.1922,-35.4444,-33.4905,-33.9108,-33.4702,-33.0571,-32.7552
"POLYGON ((-77.2933408833295 38.044243260766,-77.3116745584432 38.0441966593421,-77.3117352833567 38.0586953881638,-77.2933980362608 38.0587419984387,-77.2933408833295 38.044243260766))",8445,143821,25,13,12,52,"2317",-27.3629,84.8,AQAQ,21120,27878400,8423,143821,25,13,12,81.2,2317,AQAQ,52.4392,52.3247,52.2073,52.0957,51.9964,47.7937,46.6001,45.884,45.3939,45.0372,47.7938,47.2161,47.846,48.4318,48.8592,-28.7608,-28.8753,-28.9927,-29.1043,-29.2036,-33.4063,-34.5999,-35.316,-35.8061,-36.1628,-33.4062,-33.9839,-33.354,-32.7682,-32.3408
"POLYGON ((-77.2750071859538 38.0442870378871,-77.2933408833295 38.044243260766,-77.2933980362608 38.0587419984387,-77.27506076689 38.0587857838743,-77.2750071859538 38.0442870378871))",8448,143822,25,14,12,26,"2318",-15.5431,62.4,AQAQ,21120,27878400,8426,143822,25,14,12,65.6,2318,AQAQ,39.9666,39.8129,39.6534,39.5017,39.3664,34.4842,32.8673,31.8951,31.229,30.7441,34.4843,33.7186,34.5825,35.3803,35.9618,-25.6334,-25.7871,-25.9466,-26.0983,-26.2336,-31.1158,-32.7327,-33.7049,-34.371,-34.8559,-31.1157,-31.8814,-31.0175,-30.2197,-29.6382
"POLYGON ((-77.2566734677074 38.0443279907006,-77.2750071859538 38.0442870378871,-77.27506076689 38.0587857838743,-77.2567234766362 38.0588267444658,-77.2566734677074 38.0443279907006))",8451,143823,25,15,12,0,"2319",1.2405,35.8,AQAQ,21120,27878400,8429,143823,25,15,12,37,2319,AQAQ,29.2209,29.0284,28.8283,28.6381,28.4687,23.1188,21.106,19.8924,19.06,18.4538,23.1188,22.1791,23.2592,24.2539,24.9792,-7.7791,-7.9716,-8.1717,-8.3619,-8.5313,-13.8812,-15.894,-17.1076,-17.94,-18.5462,-13.8812,-14.8209,-13.7408,-12.7461,-12.0208
"POLYGON ((-77.2383397299817 38.0443661192018,-77.2566734677074 38.0443279907006,-77.2567234766362 38.0588267444658,-77.2383861668918 38.0588648802087,-77.2383397299817 38.0443661192018))",8454,143824,25,16,12,-10,"2320",2.5432,26.6,AQAQ,21120,27878400,8432,143824,25,16,12,20.8,2320,AQAQ,20.9583,20.7323,20.4981,20.2761,20.0786,14.3979,12.066,10.6562,9.68855,8.98345,14.3981,13.3153,14.564,15.7148,16.555,0.1583,-0.0677,-0.3019,-0.5239,-0.7214,-6.4021,-8.734,-10.1438,-11.11145,-11.81655,-6.4019,-7.4847,-6.236,-5.0852,-4.245
"POLYGON ((-77.2200059741681 38.0444014233866,-77.2383397299817 38.0443661192018,-77.2383861668918 38.0588648802087,-77.2200488390488 38.0589001910988,-77.2200059741681 38.0444014233866))",8457,143825,25,17,12,-21,"2321",-5.1327,26.8,AQAQ,21120,27878400,8435,143825,25,17,12,25.2,2321,AQAQ,11.6402,11.3706,11.0932,10.8311,10.5984,4.584,1.86027,0.207418,-0.928533,-1.75678,4.5842,3.33255,4.78773,6.12969,7.11097,-13.5598,-13.8294,-14.1068,-14.3689,-14.6016,-20.616,-23.33973,-24.992582,-26.128533,-26.95678,-20.6158,-21.86745,-20.41227,-19.07031,-18.08903
"POLYGON ((-77.2016722016578 38.0444339032511,-77.2200059741681 38.0444014233866,-77.2200488390488 38.0589001910988,-77.2017114944994 38.0589326771321,-77.2016722016578 38.0444339032511))",8460,143826,25,18,12,-31,"2322",-2.8487,18.8,AQAQ,21120,27878400,8438,143826,25,18,12,21.8,2322,AQAQ,5.84402,5.54408,5.23687,4.94751,4.69089,-1.51925,-4.50358,-6.31936,-7.56852,-8.47963,-1.519,-2.8814,-1.2907,0.177384,1.25229,-15.95598,-16.25592,-16.56313,-16.85249,-17.10911,-23.31925,-26.30358,-28.11936,-29.36852,-30.27963,-23.319,-24.6814,-23.0907,-21.622616,-20.54771
"POLYGON ((-77.1833384138422 38.0444635587915,-77.2016722016578 38.0444339032511,-77.2017114944994 38.0589326771321,-77.1833741346358 38.058962338305,-77.1833384138422 38.0444635587915))",8463,143827,25,19,12,-40,"2323",11.8543,0,AQAQ,21120,27878400,8441,143827,25,19,12,-4.6,2323,AQAQ,1.53885,1.21192,0.879675,0.56785,0.291778,-6.01146,-9.19979,-11.1452,-12.4847,-13.4622,-6.01122,-7.46342,-5.77395,-4.21053,-3.06366,6.13885,5.81192,5.479675,5.16785,4.891778,-1.41146,-4.59979,-6.5452,-7.8847,-8.8622,-1.41122,-2.86342,-1.17395,0.38947,1.53634
"POLYGON ((-77.1650046121128 38.0444903900048,-77.1833384138422 38.0444635587915,-77.1833741346358 38.058962338305,-77.1650367608502 38.0589891746142,-77.1650046121128 38.0444903900048))",8467,143828,25,20,12,-51,"2324",10.88919,-2.2,AQAQ,21120,27878400,8445,143828,25,20,12,-1.4,2324,AQAQ,-1.80465,-2.1559,-2.50961,-2.84023,-3.13241,-9.46835,-12.8181,-14.8678,-16.2807,-17.3122,-9.46808,-10.9947,-9.23427,-7.59869,-6.39615,-0.40465,-0.7559,-1.10961,-1.44023,-1.73241,-8.06835,-11.4181,-13.4678,-14.8807,-15.9122,-8.06808,-9.5947,-7.83427,-6.19869,-4.99615
"POLYGON ((-77.1466707978608 38.0445143968877,-77.1650046121128 38.0444903900048,-77.1650367608502 38.0589891746142,-77.1466993745347 38.0590131860567,-77.1466707978608 38.0445143968877))",8471,143829,25,21,12,-73,"2325",23.16679,-18.2,AQAQ,21120,27878400,8449,143829,25,21,12,-16.2,2325,AQAQ,-5.82296,-6.2062,-6.58761,-6.94225,-7.2549,-13.625,-17.1752,-19.3558,-20.8609,-21.9603,-13.6247,-15.2421,-13.396,-11.6721,-10.4009,10.37704,9.9938,9.61239,9.25775,8.9451,2.575,-0.9752,-3.1558,-4.6609,-5.7603,2.5753,0.9579,2.804,4.5279,5.7991
"POLYGON ((-77.4399238490712 38.0292926468422,-77.4582537255453 38.0292234643498,-77.4583429909665 38.0437221737359,-77.4400095440349 38.0437913693698,-77.4399238490712 38.0292926468422))",8771,143909,26,5,12,79,"2405",-1.037,108.2,AQAQ,21120,27878400,8749,143909,26,5,12,109.2,2405,AQAQ,101.809,101.779,101.76,101.745,101.732,100.052,99.8686,99.7686,99.702,99.6541,100.051,99.9427,100.02,100.098,100.155,-7.391,-7.421,-7.44,-7.455,-7.468,-9.148,-9.3314,-9.4314,-9.498,-9.5459,-9.149,-9.2573,-9.18,-9.102,-9.045
"POLYGON ((-77.4215939392246 38.0293590056183,-77.4399238490712 38.0292926468422,-77.4400095440349 38.0437913693698,-77.4216760637112 38.043857740751,-77.4215939392246 38.0293590056183))",8773,143910,26,6,12,78,"2406",1.421,101.4,AQAQ,21120,27878400,8751,143910,26,6,12,104.4,2406,AQAQ,98.272,98.2445,98.2269,98.2119,98.1988,96.5893,96.4127,96.3148,96.2494,96.2023,96.5893,96.4852,96.5612,96.6375,96.6938,-6.128,-6.1555,-6.1731,-6.1881,-6.2012,-7.8107,-7.9873,-8.0852,-8.1506,-8.1977,-7.8107,-7.9148,-7.8388,-7.7625,-7.7062
"POLYGON ((-77.3482739939199 38.0295962034173,-77.3666040233529 38.0295411395768,-77.3666754362994 38.0440399093067,-77.3483418363195 38.0440949836068,-77.3482739939199 38.0295962034173))",8783,143914,26,10,12,75,"2410",-13.4302,94.6,AQAQ,21120,27878400,8761,143914,26,10,12,89.6,2410,AQAQ,79.1005,79.069,79.0366,79.0056,78.9779,76.8568,76.5178,76.3162,76.1786,76.0787,76.8574,76.6933,76.8749,77.0424,77.164,-10.4995,-10.531,-10.5634,-10.5944,-10.6221,-12.7432,-13.0822,-13.2838,-13.4214,-13.5213,-12.7426,-12.9067,-12.7251,-12.5576,-12.436
"POLYGON ((-77.3299439380664 38.0296484435078,-77.3482739939199 38.0295962034173,-77.3483418363195 38.0440949836068,-77.3300082099037 38.0441472336205,-77.3299439380664 38.0296484435078))",8786,143915,26,11,12,69,"2411",-17.2584,94.4,AQAQ,21120,27878400,8764,143915,26,11,12,87.4,2411,AQAQ,73.1701,73.1179,73.0637,73.0117,72.9653,69.9757,69.4083,69.0703,68.8395,68.6717,69.9762,69.7058,70.0126,70.2941,70.4984,-14.2299,-14.2821,-14.3363,-14.3883,-14.4347,-17.4243,-17.9917,-18.3297,-18.5605,-18.7283,-17.4238,-17.6942,-17.3874,-17.1059,-16.9016
"POLYGON ((-77.311613857183 38.0296978598425,-77.3299439380664 38.0296484435078,-77.3300082099037 38.0441472336205,-77.3116745584432 38.0441966593421,-77.311613857183 38.0296978598425))",8789,143916,26,12,12,57,"2412",-10.352,80.8,AQAQ,21120,27878400,8767,143916,26,12,12,80.6,2412,AQAQ,65.8581,65.7862,65.7106,65.6378,65.5727,62.1257,61.3328,60.8596,60.5364,60.3012,62.126,61.7549,62.1886,62.5842,62.8708,-14.7419,-14.8138,-14.8894,-14.9622,-15.0273,-18.4743,-19.2672,-19.7404,-20.0636,-20.2988,-18.474,-18.8451,-18.4114,-18.0158,-17.7292
"POLYGON ((-77.2932837526601 38.029744452416,-77.311613857183 38.0296978598425,-77.3116745584432 38.0441966593421,-77.2933408833295 38.044243260766,-77.2932837526601 38.029744452416))",8792,143917,26,13,12,42,"2413",-10.3187,72,AQAQ,21120,27878400,8770,143917,26,13,12,74.2,2413,AQAQ,56.072,55.973,55.8671,55.7651,55.6737,51.7031,50.593,49.9294,49.4758,49.1457,51.7033,51.1973,51.814,52.3716,52.775,-18.128,-18.227,-18.3329,-18.4349,-18.5263,-22.4969,-23.607,-24.2706,-24.7242,-25.0543,-22.4967,-23.0027,-22.386,-21.8284,-21.425
"POLYGON ((-77.2749536258883 38.029788221223,-77.2932837526601 38.029744452416,-77.2933408833295 38.044243260766,-77.2750071859538 38.0442870378871,-77.2749536258883 38.029788221223))",8795,143918,26,14,12,16,"2414",-6.704,50.2,AQAQ,21120,27878400,8773,143918,26,14,12,57.4,2414,AQAQ,36.6283,36.4706,36.2985,36.1321,35.9828,30.7389,28.935,27.8538,27.1138,26.5752,30.739,29.9478,30.971,31.8859,32.5462,-20.7717,-20.9294,-21.1015,-21.2679,-21.4172,-26.6611,-28.465,-29.5462,-30.2862,-30.8248,-26.661,-27.4522,-26.429,-25.5141,-24.8538
"POLYGON ((-77.2566234782579 38.0298291662588,-77.2749536258883 38.029788221223,-77.2750071859538 38.0442870378871,-77.2566734677074 38.0443279907006,-77.2566234782579 38.0298291662588))",8798,143919,26,15,12,0,"2415",1.8739,35.2,AQAQ,21120,27878400,8776,143919,26,15,12,32.4,2415,AQAQ,29.297,29.1134,28.9129,28.7193,28.5457,22.9688,20.8798,19.6254,18.7664,18.1408,22.9689,22.0615,23.2488,24.309,25.0745,-3.103,-3.2866,-3.4871,-3.6807,-3.8543,-9.4312,-11.5202,-12.7746,-13.6336,-14.2592,-9.4311,-10.3385,-9.1512,-8.091,-7.3255
