WKT,OBJECTID,IJK,I,J,K,AQ_TOP,IJ,WL_ABV_AQ,Crit_Surf,Unit,SHAPE_Leng,SHAPE_Area,FID_,IJK_1,I_1,J_1,K_1,Critical_S,IJ_1,Unit_1,WSP20_30,WSP20_40,WSP20_50,WSP20_60,WSP20_70,WSP40_30,WSP40_40,WSP40_50,WSP40_60,WSP40_70,WS_SW40_30,WS_SW40_40,WS_SW40_50,WS_SW40_60,WS_SW40_70,A_WSP20_30,A_WSP20_40,A_WSP20_50,A_WSP20_60,A_WSP20_70,A_WSP40_30,A_WSP40_40,A_WSP40_50,A_WSP40_60,A_WSP40_70,A_SW40_30,A_SW40_40,A_SW40_50,A_SW40_60,A_SW40_70
"POLYGON ((-77.4225815492487 38.2033389563874,-77.4409543968201 38.2032724463083,-77.4410404937814 38.2177702588826,-77.4226640589844 38.2178367815743,-77.4225815492487 38.2033389563874))",4553,232806,14,6,19,-29,"1254",39.0897,18.2,POAQ,21120,27878400,4539,232806,14,6,19,18.2,1254,POAQ,31.1299,31.0166,30.9498,30.8966,30.8523,11.5003,10.9538,10.6421,10.4315,10.2795,11.5003,11.0585,11.1448,11.3188,11.4652,12.9299,12.8166,12.7498,12.6966,12.6523,-6.6997,-7.2462,-7.5579,-7.7685,-7.9205,-6.6997,-7.1415,-7.0552,-6.8812,-6.7348
"POLYGON ((-77.4042086694697 38.2034026363045,-77.4225815492487 38.2033389563874,-77.4226640589844 38.2178367815743,-77.4042875919611 38.2179004735674,-77.4042086694697 38.2034026363045))",4556,232807,14,7,19,-35,"1255",45.2775,2.2,POAQ,21120,27878400,4542,232807,14,7,19,11,1255,POAQ,26.102,25.9791,25.901,25.8378,25.785,10.1481,9.51813,9.14991,8.89944,8.71827,10.1481,9.64041,9.74053,9.94532,10.1184,15.102,14.9791,14.901,14.8378,14.785,-0.8519,-1.48187,-1.85009,-2.10056,-2.28173,-0.8519,-1.35959,-1.25947,-1.05468,-0.8816
"POLYGON ((-77.34908985089 38.2035766950154,-77.3674628188901 38.2035215056251,-77.3675345668393 38.2180193654298,-77.349158011543 38.2180745652859,-77.34908985089 38.2035766950154))",4565,232810,14,10,19,-49,"1258",24.4714,0,POAQ,21120,27878400,4551,232810,14,10,19,3.6,1258,POAQ,12.7954,12.6209,12.498,12.3968,12.3121,3.05793,2.10705,1.52916,1.13191,0.843506,3.05783,2.29361,2.43688,2.74965,3.01789,9.1954,9.0209,8.898,8.7968,8.7121,-0.54207,-1.49295,-2.07084,-2.46809,-2.756494,-0.54217,-1.30639,-1.16312,-0.85035,-0.58211
"POLYGON ((-77.5143450305765 38.1884802667859,-77.5327141103887 38.1883996213098,-77.5328181025576 38.2028974437539,-77.5144454370266 38.2029781045254,-77.5143450305765 38.1884802667859))",4901,232897,15,1,19,-20,"1345",94.742,34.2,POAQ,21120,27878400,4887,232897,15,1,19,36.2,1345,POAQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.2,-36.2,-36.2,-36.2,-36.2,-36.2,-36.2,-36.2,-36.2,-36.2,-36.2,-36.2,-36.2,-36.2,-36.2
"POLYGON ((-77.4592375616244 38.1887052256692,-77.477606754795 38.1886330689742,-77.4776999897395 38.2031309356943,-77.4593272107838 38.2032031060748,-77.4592375616244 38.1887052256692))",4908,232900,15,4,19,-21,"1348",51.1105,32.2,POAQ,21120,27878400,4893,232900,15,4,19,28.2,1348,POAQ,51.8718,51.7631,51.7116,51.6724,51.64,26.0234,25.574,25.3382,25.1822,25.0701,26.0234,25.6591,25.7311,25.8658,25.9771,23.6718,23.5631,23.5116,23.4724,23.44,-2.1766,-2.626,-2.8618,-3.0178,-3.1299,-2.1766,-2.5409,-2.4689,-2.3342,-2.2229
"POLYGON ((-77.4408683334665 38.1887745527541,-77.4592375616244 38.1887052256692,-77.4593272107838 38.2032031060748,-77.4409543968201 38.2032724463083,-77.4408683334665 38.1887745527541))",4911,232901,15,5,19,-22,"1349",41.6899,29.2,POAQ,21120,27878400,4896,232901,15,5,19,24.6,1349,POAQ,42.7099,42.601,42.5415,42.4945,42.4552,20.4387,19.9298,19.6487,19.4602,19.3244,20.4387,20.0316,20.1212,20.2839,20.4185,18.1099,18.001,17.9415,17.8945,17.8552,-4.1613,-4.6702,-4.9513,-5.1398,-5.2756,-4.1613,-4.5684,-4.4788,-4.3161,-4.1815
"POLYGON ((-77.5142446633117 38.1739823490007,-77.5326101588044 38.1739017188191,-77.5327141103887 38.1883996213098,-77.5143450305765 38.1884802667859,-77.5142446633117 38.1739823490007))",5259,232993,16,1,19,-20,"1441",121.079,21.6,POAQ,21120,27878400,5243,232993,16,1,19,17.8,1441,POAQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.8,-17.8,-17.8,-17.8,-17.8,-17.8,-17.8,-17.8,-17.8,-17.8,-17.8,-17.8,-17.8,-17.8,-17.8
"POLYGON ((-77.4591479474526 38.17420726522,-77.4775135562373 38.1741351222096,-77.477606754795 38.1886330689742,-77.4592375616244 38.1887052256692,-77.4591479474526 38.17420726522))",5266,232996,16,4,19,-18,"1444",55.6525,32,POAQ,21120,27878400,5250,232996,16,4,19,35,1444,POAQ,58.3739,58.2673,58.2161,58.1767,58.1438,35.257,34.799,34.5587,34.3997,34.2855,35.257,34.8909,34.973,35.1147,35.2303,23.3739,23.2673,23.2161,23.1767,23.1438,0.257,-0.201,-0.4413,-0.6003,-0.7145,0.257,-0.1091,-0.027,0.1147,0.2303
"POLYGON ((-77.3485455221955 38.0875908963605,-77.3668898421672 38.0875357906785,-77.3669613665201 38.1020342720778,-77.3486134704314 38.1020893882215,-77.3485455221955 38.0875908963605))",7384,233578,22,10,19,-44,"2026",36.5478,2.8,POAQ,21120,27878400,7365,233578,22,10,19,5.2,2026,POAQ,32.5161,32.3526,32.2047,32.0679,31.9473,3.46355,1.97043,1.08921,0.489562,0.0551533,3.46396,2.52046,3.12666,3.78947,4.28832,27.3161,27.1526,27.0047,26.8679,26.7473,-1.73645,-3.22957,-4.11079,-4.710438,-5.1448467,-1.73604,-2.67954,-2.07334,-1.41053,-0.91168
"POLYGON ((-77.2935124089615 38.0877392580098,-77.3118568041989 38.0876926300319,-77.3119176001553 38.1021911412068,-77.2935696287569 38.102237778037,-77.2935124089615 38.0877392580098))",7393,233581,22,13,19,-62,"2029",28.8221,-7,POAQ,21120,27878400,7374,233581,22,13,19,-8.6,2029,POAQ,8.68765,8.42546,8.1841,7.96148,7.76555,-14.5904,-16.9633,-18.3791,-19.3456,-20.0469,-14.5901,-16.0576,-15.0847,-14.0271,-13.2292,17.28765,17.02546,16.7841,16.56148,16.36555,-5.9904,-8.3633,-9.7791,-10.7456,-11.4469,-5.9901,-7.4576,-6.4847,-5.4271,-4.6292
"POLYGON ((-77.3484776004418 38.0730923310139,-77.3668183456903 38.073037235793,-77.3668898421672 38.0875357906785,-77.3485455221955 38.0875908963605,-77.3484776004418 38.0730923310139))",7737,233674,23,10,19,-42,"2122",33.4785,6.4,POAQ,21120,27878400,7716,233674,23,10,19,7.4,2122,POAQ,32.6137,32.4584,32.3104,32.1711,32.0472,-7.12271,-8.67453,-9.58727,-10.2076,-10.657,-7.12188,-8.04933,-7.35898,-6.64453,-6.11431,25.2137,25.0584,24.9104,24.7711,24.6472,-14.52271,-16.07453,-16.98727,-17.6076,-18.057,-14.52188,-15.44933,-14.75898,-14.04453,-13.51431
"POLYGON ((-77.348409705155 38.0585936931175,-77.3667468770732 38.0585386083572,-77.3668183456903 38.073037235793,-77.3484776004418 38.0730923310139,-77.348409705155 38.0585936931175))",8085,233770,24,10,19,-39,"2218",33.1944,7.2,POAQ,21120,27878400,8064,233770,24,10,19,3.6,2218,POAQ,30.6555,30.5099,30.3624,30.2208,30.0938,-27.8706,-29.4806,-30.4245,-31.0651,-31.5292,-27.8692,-28.7676,-27.9837,-27.2141,-26.6509,27.0555,26.9099,26.7624,26.6208,26.4938,-31.4706,-33.0806,-34.0245,-34.6651,-35.1292,-31.4692,-32.3676,-31.5837,-30.8141,-30.2509
"POLYGON ((-77.3300725067855 38.0586459530549,-77.348409705155 38.0585936931175,-77.3484776004418 38.0730923310139,-77.3301368287265 38.0731446008756,-77.3300725067855 38.0586459530549))",8088,233771,24,11,19,-49,"2219",34.8732,-1.2,POAQ,21120,27878400,8067,233771,24,11,19,-2.4,2219,POAQ,18.9543,18.7779,18.5981,18.4255,18.2708,-38.8049,-40.7539,-41.9,-42.6786,-43.2429,-38.8035,-39.8834,-38.9321,-37.9993,-37.3162,21.3543,21.1779,20.9981,20.8255,20.6708,-36.4049,-38.3539,-39.5,-40.2786,-40.8429,-36.4035,-37.4834,-36.5321,-35.5993,-34.9162
"POLYGON ((-77.3117352833567 38.0586953881638,-77.3300725067855 38.0586459530549,-77.3301368287265 38.0731446008756,-77.3117960319373 38.0731940453723,-77.3117352833567 38.0586953881638))",8091,233772,24,12,19,-63,"2220",38.3471,-9.6,POAQ,21120,27878400,8070,233772,24,12,19,-7.4,2220,POAQ,13.1284,12.9194,12.7059,12.5014,12.3183,-30.4129,-32.7046,-34.0566,-34.9761,-35.6427,-30.4118,-31.671,-30.5506,-29.4532,-28.6488,20.5284,20.3194,20.1059,19.9014,19.7183,-23.0129,-25.3046,-26.6566,-27.5761,-28.2427,-23.0118,-24.271,-23.1506,-22.0532,-21.2488
"POLYGON ((-77.2933980362608 38.0587419984387,-77.3117352833567 38.0586953881638,-77.3117960319373 38.0731940453723,-77.2934552114671 38.0732406644985,-77.2933980362608 38.0587419984387))",8094,233773,24,13,19,-82,"2221",45.5678,-21.8,POAQ,21120,27878400,8073,233773,24,13,19,-23.4,2221,POAQ,9.38541,9.1441,8.89814,8.66304,8.45294,-22.1269,-24.7363,-26.2811,-27.333,-28.096,-22.1261,-23.5481,-22.2725,-21.0236,-20.1069,32.78541,32.5441,32.29814,32.06304,31.85294,1.2731,-1.3363,-2.8811,-3.933,-4.696,1.2739,-0.1481,1.1275,2.3764,3.2931
"POLYGON ((-77.3666754362994 38.0440399093067,-77.3850090084522 38.0439820107264,-77.3850840211479 38.0584806987804,-77.3667468770732 38.0585386083572,-77.3666754362994 38.0440399093067))",8434,233865,25,9,19,-22,"2313",48.835,0,POAQ,21120,27878400,8412,233865,25,9,19,-3.2,2313,POAQ,42.8771,42.7697,42.6541,42.5406,42.438,-13.2861,-14.6098,-15.381,-15.9035,-16.2819,-13.2845,-13.9681,-13.2666,-12.6108,-12.1375,46.0771,45.9697,45.8541,45.7406,45.638,-10.0861,-11.4098,-12.181,-12.7035,-13.0819,-10.0845,-10.7681,-10.0666,-9.4108,-8.9375
"POLYGON ((-77.3483418363195 38.0440949836068,-77.3666754362994 38.0440399093067,-77.3667468770732 38.0585386083572,-77.348409705155 38.0585936931175,-77.3483418363195 38.0440949836068))",8437,233866,25,10,19,-33,"2314",30.7156,10.2,POAQ,21120,27878400,8415,233866,25,10,19,8,2314,POAQ,26.5084,26.3734,26.2267,26.0827,25.9525,-65.4789,-67.1498,-68.126,-68.7879,-69.2674,-65.4769,-66.3348,-65.4476,-64.6186,-64.0199,18.5084,18.3734,18.2267,18.0827,17.9525,-73.4789,-75.1498,-76.126,-76.7879,-77.2674,-73.4769,-74.3348,-73.4476,-72.6186,-72.0199
"POLYGON ((-77.3300082099037 38.0441472336205,-77.3483418363195 38.0440949836068,-77.348409705155 38.0585936931175,-77.3300725067855 38.0586459530549,-77.3300082099037 38.0441472336205))",8440,233867,25,11,19,-49,"2315",36.1979,-1,POAQ,21120,27878400,8418,233867,25,11,19,-1,2315,POAQ,18.1409,17.9762,17.7967,17.6208,17.462,-64.8049,-66.8314,-68.019,-68.8249,-69.4091,-64.8028,-65.8373,-64.7611,-63.7556,-63.0286,19.1409,18.9762,18.7967,18.6208,18.462,-63.8049,-65.8314,-67.019,-67.8249,-68.4091,-63.8028,-64.8373,-63.7611,-62.7556,-62.0286
"POLYGON ((-77.3116745584432 38.0441966593421,-77.3300082099037 38.0441472336205,-77.3300725067855 38.0586459530549,-77.3117352833567 38.0586953881638,-77.3116745584432 38.0441966593421))",8443,233868,25,12,19,-67,"2316",43.8492,-14,POAQ,21120,27878400,8421,233868,25,12,19,-10.4,2316,POAQ,14.6418,14.4449,14.2305,14.0209,13.8318,-34.9852,-37.3804,-38.7885,-39.745,-40.4386,-34.9836,-36.1968,-34.9254,-33.7373,-32.8774,25.0418,24.8449,24.6305,24.4209,24.2318,-24.5852,-26.9804,-28.3885,-29.345,-30.0386,-24.5836,-25.7968,-24.5254,-23.3373,-22.4774
"POLYGON ((-77.3666040233529 38.0295411395768,-77.384934024975 38.0294832519925,-77.3850090084522 38.0439820107264,-77.3666754362994 38.0440399093067,-77.3666040233529 38.0295411395768))",8781,233961,26,9,19,-18,"2409",47.0719,3.4,POAQ,21120,27878400,8759,233961,26,9,19,0.4,2409,POAQ,43.5446,43.4457,43.3298,43.2135,43.1073,-6.75958,-8.14565,-8.95075,-9.49557,-9.89025,-6.7574,-7.40506,-6.60664,-5.89388,-5.38599,43.1446,43.0457,42.9298,42.8135,42.7073,-7.15958,-8.54565,-9.35075,-9.89557,-10.29025,-7.1574,-7.80506,-7.00664,-6.29388,-5.78599
"POLYGON ((-77.3482739939199 38.0295962034173,-77.3666040233529 38.0295411395768,-77.3666754362994 38.0440399093067,-77.3483418363195 38.0440949836068,-77.3482739939199 38.0295962034173))",8784,233962,26,10,19,-35,"2410",36.4811,6.6,POAQ,21120,27878400,8762,233962,26,10,19,1.6,2410,POAQ,30.9492,30.8239,30.6763,30.5282,30.3931,-37.1675,-38.9214,-39.9429,-40.6347,-41.1361,-37.1648,-37.981,-36.9711,-36.069,-35.4255,29.3492,29.2239,29.0763,28.9282,28.7931,-38.7675,-40.5214,-41.5429,-42.2347,-42.7361,-38.7648,-39.581,-38.5711,-37.669,-37.0255
"POLYGON ((-77.3299439380664 38.0296484435078,-77.3482739939199 38.0295962034173,-77.3483418363195 38.0440949836068,-77.3300082099037 38.0441472336205,-77.3299439380664 38.0296484435078))",8787,233963,26,11,19,-52,"2411",39.58,-2.4,POAQ,21120,27878400,8765,233963,26,11,19,-8.6,2411,POAQ,23.0272,22.8743,22.6942,22.5139,22.3496,-37.6142,-39.7328,-40.9706,-41.8096,-42.4179,-37.611,-38.5919,-37.3735,-36.2843,-35.5065,31.6272,31.4743,31.2942,31.1139,30.9496,-29.0142,-31.1328,-32.3706,-33.2096,-33.8179,-29.011,-29.9919,-28.7735,-27.6843,-26.9065
"POLYGON ((-77.311613857183 38.0296978598425,-77.3299439380664 38.0296484435078,-77.3300082099037 38.0441472336205,-77.3116745584432 38.0441966593421,-77.311613857183 38.0296978598425))",8790,233964,26,12,19,-70,"2412",51.8146,-20.8,POAQ,21120,27878400,8768,233964,26,12,19,-21.8,2412,POAQ,16.1753,15.9913,15.7756,15.5603,15.3646,-28.1612,-30.6693,-32.1388,-33.1361,-33.8593,-28.1591,-29.3131,-27.8748,-26.5873,-25.6667,37.9753,37.7913,37.5756,37.3603,37.1646,-6.3612,-8.8693,-10.3388,-11.3361,-12.0593,-6.3591,-7.5131,-6.0748,-4.7873,-3.8667
"POLYGON ((-77.4031854739966 38.0149237237241,-77.4215118467202 38.0148602007398,-77.4215939392246 38.0293590056183,-77.4032639973957 38.0294225406707,-77.4031854739966 38.0149237237241))",9129,234055,27,7,19,15,"2503",21.3751,51.2,POAQ,21120,27878400,9107,234055,27,7,19,56.8,2503,POAQ,70.5044,70.4563,70.3991,70.3409,70.2875,54.0444,53.3354,52.927,52.6511,52.4514,54.0463,53.7436,54.1771,54.5505,54.8139,13.7044,13.6563,13.5991,13.5409,13.4875,-2.7556,-3.4646,-3.873,-4.1489,-4.3486,-2.7537,-3.0564,-2.6229,-2.2495,-1.9861
"POLYGON ((-77.3665326382173 38.015042300103,-77.3848590706991 38.0149844235141,-77.384934024975 38.0294832519925,-77.3666040233529 38.0295411395768,-77.3665326382173 38.015042300103))",9133,234057,27,9,19,-21,"2505",51.5481,0.2,POAQ,21120,27878400,9111,234057,27,9,19,-0.6,2505,POAQ,42.38,42.2868,42.1667,42.0432,41.9295,-4.07355,-5.57385,-6.44271,-7.03022,-7.45585,-4.07098,-4.69626,-3.76489,-2.96627,-2.40373,42.98,42.8868,42.7667,42.6432,42.5295,-3.47355,-4.97385,-5.84271,-6.43022,-6.85585,-3.47098,-4.09626,-3.16489,-2.36627,-1.80373
"POLYGON ((-77.3482061779407 38.0150973534844,-77.3665326382173 38.015042300103,-77.3666040233529 38.0295411395768,-77.3482739939199 38.0295962034173,-77.3482061779407 38.0150973534844))",9136,234058,27,10,19,-39,"2506",44.2526,0.4,POAQ,21120,27878400,9114,234058,27,10,19,-1.8,2506,POAQ,30.0547,29.9378,29.7869,29.6321,29.4897,-37.6129,-39.4818,-40.567,-41.3013,-41.8335,-37.6098,-38.3864,-37.2285,-36.2342,-35.5331,31.8547,31.7378,31.5869,31.4321,31.2897,-35.8129,-37.6818,-38.767,-39.5013,-40.0335,-35.8098,-36.5864,-35.4285,-34.4342,-33.7331
"POLYGON ((-77.3298796912592 38.0151495836521,-77.3482061779407 38.0150973534844,-77.3482739939199 38.0295962034173,-77.3299439380664 38.0296484435078,-77.3298796912592 38.0151495836521))",9139,234059,27,11,19,-57,"2507",43.5755,-4.4,POAQ,21120,27878400,9117,234059,27,11,19,-6.4,2507,POAQ,25.2134,25.0718,24.8903,24.7046,24.5342,-23.5182,-25.7408,-27.0352,-27.9116,-28.5471,-23.5158,-24.4362,-23.0646,-21.8846,-21.0512,31.6134,31.4718,31.2903,31.1046,30.9342,-17.1182,-19.3408,-20.6352,-21.5116,-22.1471,-17.1158,-18.0362,-16.6646,-15.4846,-14.6512
"POLYGON ((-77.4031069811715 38.0004248379676,-77.4214297861794 38.0003613270509,-77.4215118467202 38.0148602007398,-77.4031854739966 38.0149237237241,-77.4031069811715 38.0004248379676))",9478,234151,28,7,19,13,"2599",21.209,53.2,POAQ,21120,27878400,9456,234151,28,7,19,53.6,2599,POAQ,66.9017,66.854,66.7889,66.7208,66.6577,50.6145,49.7648,49.2769,48.9476,48.7093,50.6169,50.302,50.8636,51.3285,51.6523,13.3017,13.254,13.1889,13.1208,13.0577,-2.9855,-3.8352,-4.3231,-4.6524,-4.8907,-2.9831,-3.298,-2.7364,-2.2715,-1.9477
"POLYGON ((-77.3847841456076 38.0004855262264,-77.4031069811715 38.0004248379676,-77.4031854739966 38.0149237237241,-77.3848590706991 38.0149844235141,-77.3847841456076 38.0004855262264))",9481,234152,28,8,19,1,"2600",32.5587,29.4,POAQ,21120,27878400,9459,234152,28,8,19,29,2600,POAQ,53.7312,53.6639,53.5685,53.4681,53.3748,27.6267,26.3774,25.6576,25.1717,24.8197,27.6291,27.1698,27.9991,28.6852,29.1631,24.7312,24.6639,24.5685,24.4681,24.3748,-1.3733,-2.6226,-3.3424,-3.8283,-4.1803,-1.3709,-1.8302,-1.0009,-0.3148,0.1631
"POLYGON ((-77.3481383883666 38.0005984347432,-77.3664612808763 38.0005433918204,-77.3665326382173 38.015042300103,-77.3482061779407 38.0150973534844,-77.3481383883666 38.0005984347432))",9485,234154,28,10,19,-45,"2602",60.4833,-15.8,POAQ,21120,27878400,9463,234154,28,10,19,-15,2602,POAQ,30.592,30.4802,30.321,30.1541,29.9994,-13.5575,-15.6091,-16.7971,-17.6004,-18.1827,-13.5547,-14.3072,-12.9528,-11.8281,-11.0428,45.592,45.4802,45.321,45.1541,44.9994,1.4425,-0.6091,-1.7971,-2.6004,-3.1827,1.4453,0.6928,2.0472,3.1719,3.9572
"POLYGON ((-77.3298154694673 38.0006506549887,-77.3481383883666 38.0005984347432,-77.3482061779407 38.0150973534844,-77.3298796912592 38.0151495836521,-77.3298154694673 38.0006506549887))",9488,234155,28,11,19,-62,"2603",49.076,-10.8,POAQ,21120,27878400,9466,234155,28,11,19,-11.8,2603,POAQ,22.7704,22.6348,22.4437,22.2442,22.0595,-16.0771,-18.5093,-19.9218,-20.8777,-21.5709,-16.0746,-16.9638,-15.3646,-14.034,-13.1034,34.5704,34.4348,34.2437,34.0442,33.8595,-4.2771,-6.7093,-8.1218,-9.0777,-9.7709,-4.2746,-5.1638,-3.5646,-2.234,-1.3034
"POLYGON ((-77.4030285189025 37.9859258843362,-77.4213477575835 37.9858623854864,-77.4214297861794 38.0003613270509,-77.4031069811715 38.0004248379676,-77.4030285189025 37.9859258843362))",9830,234247,29,7,19,11,"2695",21.2085,51.6,POAQ,21120,27878400,9808,234247,29,7,19,48,2695,POAQ,61.8216,61.7732,61.6971,61.6152,61.5386,45.7435,44.7025,44.1058,43.7033,43.4119,45.7461,45.4138,46.1469,46.7347,47.1405,13.8216,13.7732,13.6971,13.6152,13.5386,-2.2565,-3.2975,-3.8942,-4.2967,-4.5881,-2.2539,-2.5862,-1.8531,-1.2653,-0.8595
"POLYGON ((-77.3847092496833 37.9859865610643,-77.4030285189025 37.9859258843362,-77.4031069811715 38.0004248379676,-77.3847841456076 38.0004855262264,-77.3847092496833 37.9859865610643))",9833,234248,29,8,19,1,"2696",27.2611,34.4,POAQ,21120,27878400,9811,234248,29,8,19,31.8,2696,POAQ,50.9931,50.9289,50.826,50.7154,50.6118,28.5008,27.0993,26.294,25.7505,25.3569,28.5031,28.0557,29.0409,29.8325,30.3791,19.1931,19.1289,19.026,18.9154,18.8118,-3.2992,-4.7007,-5.506,-6.0495,-6.4431,-3.2969,-3.7443,-2.7591,-1.9675,-1.4209
"POLYGON ((-77.4029500871718 37.9714268637647,-77.4212657609139 37.9713633769812,-77.4213477575835 37.9858623854864,-77.4030285189025 37.9859258843362,-77.4029500871718 37.9714268637647))",10181,234343,30,7,19,9,"2791",21.5449,49.2,POAQ,21120,27878400,10158,234343,30,7,19,51,2791,POAQ,58.3724,58.3258,58.2415,58.1488,58.0613,43.361,42.1624,41.4767,41.0145,40.6798,43.363,43.0369,43.925,44.6195,45.0949,7.3724,7.3258,7.2415,7.1488,7.0613,-7.639,-8.8376,-9.5233,-9.9855,-10.3202,-7.637,-7.9631,-7.075,-6.3805,-5.9051
"POLYGON ((-77.3846343829092 37.9714875289627,-77.4029500871718 37.9714268637647,-77.4030285189025 37.9859258843362,-77.3847092496833 37.9859865610643,-77.3846343829092 37.9714875289627))",10184,234344,30,8,19,-1,"2792",21.3481,39.2,POAQ,21120,27878400,10161,234344,30,8,19,40.6,2792,POAQ,48.4591,48.3991,48.2899,48.1698,48.0565,28.9872,27.4424,26.5565,25.9592,25.5263,28.9892,28.5688,29.7109,30.6056,31.2186,7.8591,7.7991,7.6899,7.5698,7.4565,-11.6128,-13.1576,-14.0435,-14.6408,-15.0737,-11.6108,-12.0312,-10.8891,-9.9944,-9.3814
"POLYGON ((-77.4394958744532 37.9567980067102,-77.4578079194792 37.9567288899154,-77.457897011288 37.9712279386863,-77.4395814027483 37.9712970686193,-77.4394958744532 37.9567980067102))",10531,234437,31,5,19,1,"2885",60.0736,38,POAQ,21120,27878400,10508,234437,31,5,19,30,2885,POAQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30
"POLYGON ((-77.3845595452684 37.9569884308564,-77.4028716859614 37.9569277771878,-77.4029500871718 37.9714268637647,-77.3846343829092 37.9714875289627,-77.3845595452684 37.9569884308564))",10539,234440,31,8,19,-7,"2888",31.2852,27.6,POAQ,21120,27878400,10516,234440,31,8,19,31.2,2888,POAQ,46.1793,46.1246,46.0101,45.8817,45.7598,28.9226,27.2484,26.29,25.6441,25.1759,28.9245,28.5445,29.8378,30.8294,31.5041,14.9793,14.9246,14.8101,14.6817,14.5598,-2.2774,-3.9516,-4.91,-5.5559,-6.0241,-2.2755,-2.6555,-1.3622,-0.3706,0.3041
"POLYGON ((-77.4027149750308 37.9279294097562,-77.4210199622761 37.9278659591682,-77.4211018632787 37.9423651628876,-77.4027933152537 37.9424286255402,-77.4027149750308 37.9279294097562))",11265,234631,33,7,19,1,"3079",20.6527,43.4,POAQ,21120,27878400,11242,234631,33,7,19,44.6,3079,POAQ,54.7078,54.6762,54.5845,54.4778,54.3751,43.2042,41.7712,40.9554,40.4062,40.008,43.2056,43.0004,44.1932,45.0749,45.6679,10.1078,10.0762,9.9845,9.8778,9.7751,-1.3958,-2.8288,-3.6446,-4.1938,-4.592,-1.3944,-1.5996,-0.4068,0.4749,1.0679
"POLYGON ((-77.3843352069755 37.9134907498537,-77.402636665275 37.9134301307702,-77.4027149750308 37.9279294097562,-77.3844099573186 37.9279900403675,-77.3843352069755 37.9134907498537))",11647,234728,34,8,19,-25,"3176",31.4323,21.8,POAQ,21120,27878400,11624,234728,34,8,19,24.4,3176,POAQ,39.8897,39.8581,39.738,39.5956,39.4578,26.3109,24.3818,23.2829,22.5431,22.0063,26.3127,26.1502,27.8254,29.0399,29.8521,15.4897,15.4581,15.338,15.1956,15.0578,1.9109,-0.0182,-1.1171,-1.8569,-2.3937,1.9127,1.7502,3.4254,4.6399,5.4521
"POLYGON ((-77.4023237305668 37.8554324014846,-77.4206109346683 37.8553690112101,-77.4206926765977 37.8698685216035,-77.4024019186321 37.8699319239396,-77.4023237305668 37.8554324014846))",13205,235111,38,7,19,-16,"3559",27.1357,21,POAQ,21120,27878400,13178,235111,38,7,19,30.4,3559,POAQ,38.4143,38.416,38.3551,38.2772,38.1997,31.2836,30.1676,29.5381,29.115,28.8079,31.2856,31.4125,32.5174,33.2716,33.766,8.0143,8.016,7.9551,7.8772,7.7997,0.8836,-0.2324,-0.8619,-1.285,-1.5921,0.8856,1.0125,2.1174,2.8716,3.366
"POLYGON ((-77.3657492326095 37.8555507301382,-77.3840364960869 37.8554929744629,-77.3841111302704 37.8699925084433,-77.3658203128942 37.870050275108,-77.3657492326095 37.8555507301382))",13211,235113,38,9,19,-53,"3561",38.8428,-0.2,POAQ,21120,27878400,13184,235113,38,9,19,4,3561,POAQ,18.6363,18.6455,18.5039,18.3213,18.1398,2.49304,-0.108411,-1.58088,-2.5714,-3.29082,2.49577,2.86259,5.46769,7.23852,8.39872,14.6363,14.6455,14.5039,14.3213,14.1398,-1.50696,-4.108411,-5.58088,-6.5714,-7.29082,-1.50423,-1.13741,1.46769,3.23852,4.39872
"POLYGON ((-77.383961890901 37.84099338195,-77.4022455728799 37.8409328204966,-77.4023237305668 37.8554324014846,-77.3840364960869 37.8554929744629,-77.383961890901 37.84099338195))",13600,235208,39,8,19,-35,"3656",34.0656,9,POAQ,21120,27878400,13571,235208,39,8,19,10.8,3656,POAQ,25.9202,25.9343,25.8262,25.684,25.5417,12.6025,10.5365,9.37331,8.59201,8.02458,12.6053,12.9878,15.1137,16.5403,17.4706,15.1202,15.1343,15.0262,14.884,14.7417,1.8025,-0.2635,-1.42669,-2.20799,-2.77542,1.8053,2.1878,4.3137,5.7403,6.6706
"POLYGON ((-77.3656781799415 37.8410511266364,-77.383961890901 37.84099338195,-77.3840364960869 37.8554929744629,-77.3657492326095 37.8555507301382,-77.3656781799415 37.8410511266364))",13603,235209,39,9,19,-53,"3657",37.8468,0.4,POAQ,21120,27878400,13574,235209,39,9,19,1.6,3657,POAQ,17.2466,17.2678,17.1291,16.9461,16.763,0.414703,-2.23153,-3.72516,-4.72921,-5.45866,0.41772,0.93736,3.6711,5.50393,6.69912,15.6466,15.6678,15.5291,15.3461,15.163,-1.185297,-3.83153,-5.32516,-6.32921,-7.05866,-1.18228,-0.66264,2.0711,3.90393,5.09912
