riverseg,landseg,floaop,flosoy,flogwm,flogom,flolhy,floswm,flosom,flosgg,flodbl,flosch,floscl,flooac,floohy,flopas,flofsp,flofnp,flonir,flonnr,flonci,flonch,flontg,flomir,flomnr,flomci,flomch,flomtg,flomcn,flocir,flocnr,flocci,flocch,floctg,floccn,flocmo,flocfr,flohfr,flofor,flowfp,flowto,floosp,flostb,flostf,flosho,tnxaop,tnxsoy,tnxgwm,tnxgom,tnxlhy,tnxswm,tnxsom,tnxsgg,tnxdbl,tnxsch,tnxscl,tnxoac,tnxohy,tnxpas,tnxfsp,tnxfnp,tnxnir,tnxnnr,tnxnci,tnxnch,tnxntg,tnxmir,tnxmnr,tnxmci,tnxmch,tnxmtg,tnxmcn,tnxcir,tnxcnr,tnxcci,tnxcch,tnxctg,tnxccn,tnxcmo,tnxcfr,tnxhfr,tnxfor,tnxwfp,tnxwto,tnxosp,tnxstb,tnxstf,tnxsho,tpxaop,tpxsoy,tpxgwm,tpxgom,tpxlhy,tpxswm,tpxsom,tpxsgg,tpxdbl,tpxsch,tpxscl,tpxoac,tpxohy,tpxpas,tpxfsp,tpxfnp,tpxnir,tpxnnr,tpxnci,tpxnch,tpxntg,tpxmir,tpxmnr,tpxmci,tpxmch,tpxmtg,tpxmcn,tpxcir,tpxcnr,tpxcci,tpxcch,tpxctg,tpxccn,tpxcmo,tpxcfr,tpxhfr,tpxfor,tpxwfp,tpxwto,tpxosp,tpxstb,tpxstf,tpxsho,sedaop,sedsoy,sedgwm,sedgom,sedlhy,sedswm,sedsom,sedsgg,seddbl,sedsch,sedscl,sedoac,sedohy,sedpas,sedfsp,sedfnp,sednir,sednnr,sednci,sednch,sedntg,sedmir,sedmnr,sedmci,sedmch,sedmtg,sedmcn,sedcir,sedcnr,sedcci,sedcch,sedctg,sedccn,sedcmo,sedcfr,sedhfr,sedfor,sedwfp,sedwto,sedosp,sedstb,sedstf,sedsho
SW1_1560_1460,H42027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.327005757,1.326006527,1.326006527,1.326006527,1.327005757,1.326006527,1.326006527,1.326006527,1.326006527,1.326006527,1.326006527,1.326006527,1.327005757,1.327005757,1,1,1.378521126,1.378521126,1.378521126,1.378521126,1.378521126,1.378521126,1.378521126,1.378521126,1.378521126,1.378521126,1.378521126,0,0,0,0,0,0,0,0,1.385899712,1.385899712,1.385899712,1.385899712,1.385899712,1,1,1,0.694321136,0.694676609,0.694676609,0.694676609,0.694321136,0.694676609,0.694676609,0.694676609,0.694676609,0.694676609,0.694676609,0.694676609,0.694321136,0.694321136,0.067379945,0.067379945,0.676774825,0.676774825,0.676774825,0.676774825,0.676774825,0.676774825,0.676774825,0.676774825,0.676774825,0.676774825,0.676774825,0,0,0,0,0,0,0,0,0.675918004,0.675918004,0.675918004,0.675918004,0.675918004,1,1,1,0.393070947,0.313361427,0.314213135,0.314215624,0.425069935,0.315893425,0.315893417,0.320659437,0.319758412,0.317942853,0.317366298,0.314761769,0.425608568,0.42767191,0.42767191,0.42767191,0.297510242,0.29191064,0.251727057,0.235109139,0.296162594,0.300262458,0.300262458,0.300262458,0.278191361,0.300262458,0.29868955,0,0,0,0,0,0,0,0,0.338997452,0.338997439,0.340091104,0.353321077,0.261180957,1,1,1
SW1_1570_1640,H42027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.389218271,1.372886142,1.372886142,1.372886142,1.389218271,1.372886142,1.372886142,1.372886142,1.372886142,1.372886142,1.372886142,1.372886142,1.389218271,1.389218271,1,1,1.393352707,1.393352707,1.393352707,1.393352707,1.393352707,1.393352707,1.393352707,1.393352707,1.393352707,1.393352707,1.393352707,0,0,0,0,0,0,0,0,1.388662976,1.388662976,1.388662976,1.388662976,1.388662976,1,1,1,0.676630381,0.678656262,0.678656262,0.678656262,0.676630381,0.678656262,0.678656262,0.678656262,0.678656262,0.678656262,0.678656262,0.678656262,0.676630381,0.676630381,0.063923973,0.063923973,0.67583738,0.67583738,0.67583738,0.67583738,0.67583738,0.67583738,0.67583738,0.67583738,0.67583738,0.67583738,0.67583738,0,0,0,0,0,0,0,0,0.675880227,0.675880227,0.675880227,0.675880227,0.675880227,1,1,1,0.58780196,0.434060839,0.434371586,0.434375026,0.58943267,0.438693384,0.438693373,0.442676449,0.438851607,0.441370084,0.44131692,0.435343378,0.588435885,0.580229085,0.580229085,0.580229085,0.372217885,0.365212171,0.257388071,0.240396437,0.37053183,0.375661209,0.375661209,0.375661209,0.284447522,0.375661209,0.373693329,0,0,0,0,0,0,0,0,0.231430258,0.231430248,0.232176883,0.241208857,0.346400191,1,1,1
SW3_1580_1440,H42027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.214269874,1.194167966,1.194167966,1.194167966,1.214269874,1.194167966,1.194167966,1.194167966,1.194167966,1.194167966,1.194167966,1.194167966,1.214269874,1.214269874,0.928391507,0.928391507,1.294507923,1.294507923,1.294507923,1.294507923,1.294507923,1.294507923,1.294507923,1.294507923,1.294507923,1.294507923,1.294507923,0,0,0,0,0,0,0,0,1.339963213,1.339963213,1.339963213,1.339963213,1.339963213,1,1,1,0.720137504,0.724617405,0.724617405,0.724617405,0.720137504,0.724617405,0.724617405,0.724617405,0.724617405,0.724617405,0.724617405,0.724617405,0.720137504,0.720137504,0.074141243,0.074141243,0.703180678,0.703180678,0.703180678,0.703180678,0.703180678,0.703180678,0.703180678,0.703180678,0.703180678,0.703180678,0.703180678,0,0,0,0,0,0,0,0,0.694304208,0.694304208,0.694304208,0.694304208,0.694304208,1,1,1,0.272130862,0.203978252,0.201854453,0.201856052,0.25326575,0.200435345,0.20043534,0.200964615,0.201359416,0.200749654,0.2008288,0.202132744,0.253729026,0.254795736,0.254795736,0.254795736,0.400157499,0.392625918,0.390476673,0.364699112,0.398344884,0.403859286,0.403859286,0.403859286,0.431527855,0.403859287,0.401743693,0,0,0,0,0,0,0,0,0.23286547,0.232865461,0.233616726,0.242704711,0.434099843,1,1,1
SL3_1960_2080,H42043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.435769846,1.484285989,1.484285989,1.484285989,1.435769846,1.484285989,1.484285989,1.484285989,1.484285989,1.484285989,1.484285989,1.484285989,1.435769846,1.435769846,1,1,1.424408883,1.424408883,1.424408883,1.424408883,1.424408883,1.424408883,1.424408883,1.424408883,1.424408883,1.424408883,1.424408883,0,0,0,0,0,0,0,0,1.426193479,1.426193479,1.426193479,1.426193479,1.426193479,1,1,1,0.698336965,0.686575103,0.686575103,0.686575103,0.698336965,0.686575103,0.686575103,0.686575103,0.686575103,0.686575103,0.686575103,0.686575103,0.698336965,0.698336965,0.060173552,0.060173552,0.698656893,0.698656893,0.698656893,0.698656893,0.698656893,0.698656893,0.698656893,0.698656893,0.698656893,0.698656893,0.698656893,0,0,0,0,0,0,0,0,0.680298899,0.680298899,0.680298899,0.680298899,0.680298899,1,1,1,0.369498017,0.325377078,0.3252984,0.325281819,0.379602888,0.324093964,0.32409419,0.32379677,0.324125554,0.324082405,0.324440001,0.324563808,0.379790397,0.404246629,0.404246629,0.404246629,0.24458531,0.244399081,0.182321028,0.153300984,0.252336821,0.240779845,0.240779845,0.240779845,0.159785235,0.240779846,0.265425946,0,0,0,0,0,0,0,0,0.181436815,0.181203287,0.148306177,0.173922995,0.310234731,1,1,1
SL8_2080_2050,H42043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.211946388,1.212838266,1.212838266,1.212838266,1.211946388,1.212838266,1.212838266,1.212838266,1.212838266,1.212838266,1.212838266,1.212838266,1.211946388,1.211946388,0.926765067,0.926765067,1.270786193,1.270786193,1.270786193,1.270786193,1.270786193,1.270786193,1.270786193,1.270786193,1.270786193,1.270786193,1.270786193,0,0,0,0,0,0,0,0,1.337921526,1.337921526,1.337921526,1.337921526,1.337921526,1,1,1,0.793394525,0.793312158,0.793312158,0.793312158,0.793394525,0.793312158,0.793312158,0.793312158,0.793312158,0.793312158,0.793312158,0.793312158,0.793394525,0.793394525,0.074443962,0.074443962,0.753313282,0.753313282,0.753313282,0.753313282,0.753313282,0.753313282,0.753313282,0.753313282,0.753313282,0.753313282,0.753313282,0,0,0,0,0,0,0,0,0.714306025,0.714306025,0.714306025,0.714306025,0.714306025,1,1,1,0.800664231,0.819609954,0.819458856,0.819417085,0.81626636,0.821414244,0.821414819,0.821534821,0.823652045,0.821735989,0.821831849,0.820680705,0.816612216,0.805304974,0.805304974,0.805304974,0.494881786,0.49450498,0.595158727,0.500427295,0.51056581,0.487181998,0.487181998,0.487181998,0.521594126,0.487181998,0.537049696,0,0,0,0,0,0,0,0,0.359255971,0.358793573,0.293655286,0.344378149,0.738026138,1,1,1
SL9_2050_2270,H42043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.427979763,1.439117398,1.439117398,1.439117398,1.427979763,1.439117398,1.439117398,1.439117398,1.439117398,1.439117398,1.439117398,1.439117398,1.427979763,1.427979763,1,1,1.432752224,1.432752224,1.432752224,1.432752224,1.432752224,1.432752224,1.432752224,1.432752224,1.432752224,1.432752224,1.432752224,0,0,0,0,0,0,0,0,1.445740367,1.445740367,1.445740367,1.445740367,1.445740367,1,1,1,0.681206693,0.680570851,0.680570851,0.680570851,0.681206693,0.680570851,0.680570851,0.680570851,0.680570851,0.680570851,0.680570851,0.680570851,0.681206693,0.681206693,0.055474096,0.055474096,0.679673169,0.679673169,0.679673169,0.679673169,0.679673169,0.679673169,0.679673169,0.679673169,0.679673169,0.679673169,0.679673169,0,0,0,0,0,0,0,0,0.676606063,0.676606063,0.676606063,0.676606063,0.676606063,1,1,1,0.327447556,0.349597276,0.349602985,0.349585164,0.326928397,0.350369783,0.350370028,0.350169594,0.35130428,0.350270541,0.350297487,0.350035646,0.327092356,0.329473976,0.329473976,0.329473976,0.333365895,0.333112068,0.505453322,0.425000302,0.343931082,0.328179107,0.328179107,0.328179107,0.442976758,0.328179107,0.361771351,0,0,0,0,0,0,0,0,0.523177615,0.522504233,0.427644588,0.501511327,0.258854283,1,1,1
SU2_0990_0950,H42079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.10708908,1.102766982,1.102766982,1.102766982,1.10708908,1.102766982,1.102766982,1.102766982,1.102766982,1.102766982,1.102766982,1.102766982,1.10708908,1.10708908,0.853364951,0.853364951,1.095409385,1.095409385,1.095409385,1.095409385,1.095409385,1.095409385,1.095409385,1.095409385,1.095409385,1.095409385,1.095409385,0,0,0,0,0,0,0,0,1.086206129,1.086206129,1.086206129,1.086206129,1.086206129,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.181129561,0.181129561,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.147189946,0.200202585,0.202602106,0.202454085,0.188087977,0.203530966,0.203531136,0.204158596,0.201006438,0.203791718,0.202208692,0.202757076,0.187607274,0.188982549,0.188982549,0.188982549,0.348745674,0.345916941,0.296741746,0.290662017,0.346537197,0.35893304,0.35893304,0.35893304,0.290173488,0.358933041,0.340350095,0,0,0,0,0,0,0,0,0.148927964,0.148927964,0.162063623,0.158670274,0.408482422,1,1,1
SU2_1020_0980,H42079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.067969983,1.083799852,1.083799852,1.083799852,1.067969983,1.083799852,1.083799852,1.083799852,1.083799852,1.083799852,1.083799852,1.083799852,1.067969983,1.067969983,0.825981583,0.825981583,1.097449594,1.097449594,1.097449594,1.097449594,1.097449594,1.097449594,1.097449594,1.097449594,1.097449594,1.097449594,1.097449594,0,0,0,0,0,0,0,0,1.084408898,1.084408898,1.084408898,1.084408898,1.084408898,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.159044154,0.159044154,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.257252631,0.294984304,0.29857224,0.298354103,0.291312794,0.300049807,0.300050059,0.300210968,0.295366826,0.300184077,0.297940313,0.298760629,0.290454888,0.290477304,0.290477304,0.290477304,0.329997371,0.327320708,0.275656839,0.270009103,0.32790762,0.339637072,0.339637072,0.339637072,0.269555286,0.339637072,0.322053132,0,0,0,0,0,0,0,0,0.342657019,0.342657018,0.372879858,0.36507236,0.390602477,1,1,1
SU2_1200_1310,H42079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.098691084,1.102486558,1.102486558,1.102486558,1.098691084,1.102486558,1.102486558,1.102486558,1.102486558,1.102486558,1.102486558,1.102486558,1.098691084,1.098691084,0.847486354,0.847486354,1.115826447,1.115826447,1.115826447,1.115826447,1.115826447,1.115826447,1.115826447,1.115826447,1.115826447,1.115826447,1.115826447,0,0,0,0,0,0,0,0,1.101995287,1.101995287,1.101995287,1.101995287,1.101995287,1,1,1,1.178650205,1.179675267,1.179675267,1.179675267,1.178650205,1.179675267,1.179675267,1.179675267,1.179675267,1.179675267,1.179675267,1.179675267,1.178650205,1.178650205,0.147407605,0.147407605,1.179364387,1.179364387,1.179364387,1.179364387,1.179364387,1.179364387,1.179364387,1.179364387,1.179364387,1.179364387,1.179364387,0,0,0,0,0,0,0,0,1.182504398,1.182504398,1.182504398,1.182504398,1.182504398,1,1,1,0.307772423,0.502715722,0.505922391,0.505552765,0.469744425,0.508573175,0.508573602,0.508161072,0.500928292,0.508803255,0.504889662,0.506382045,0.468422336,0.485357347,0.485357347,0.485357347,0.278017504,0.275762458,0.295292397,0.289242363,0.276256922,0.286138798,0.286138798,0.286138798,0.28875622,0.286138798,0.271324609,0,0,0,0,0,0,0,0,0.418257621,0.41825762,0.45514854,0.44561847,0.200641205,1,1,1
SU2_1210_1310,H42079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.117848381,1.118029789,1.118029789,1.118029789,1.117848381,1.118029789,1.118029789,1.118029789,1.118029789,1.118029789,1.118029789,1.118029789,1.117848381,1.117848381,0.860896462,0.860896462,1.11595729,1.11595729,1.11595729,1.11595729,1.11595729,1.11595729,1.11595729,1.11595729,1.11595729,1.11595729,1.11595729,0,0,0,0,0,0,0,0,1.107443085,1.107443085,1.107443085,1.107443085,1.107443085,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.142480468,0.142480468,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.444471002,0.535678429,0.526695302,0.5263105,0.48064619,0.528799265,0.528799709,0.523155617,0.516824231,0.527526766,0.523826693,0.527081169,0.47950823,0.482692824,0.482692824,0.482692824,0.226707791,0.224868926,0.354644674,0.347378614,0.225272134,0.233330254,0.233330254,0.233330254,0.346794758,0.233330254,0.221250108,0,0,0,0,0,0,0,0,0.475274267,0.475274266,0.517194137,0.506364932,0.279947101,1,1,1
SU7_1140_1420,H42079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.093244718,1.092559077,1.092559077,1.092559077,1.093244718,1.092559077,1.092559077,1.092559077,1.092559077,1.092559077,1.092559077,1.092559077,1.093244718,1.093244718,0.843673898,0.843673898,1.093138905,1.093138905,1.093138905,1.093138905,1.093138905,1.093138905,1.093138905,1.093138905,1.093138905,1.093138905,1.093138905,0,0,0,0,0,0,0,0,1.089684473,1.089684473,1.089684473,1.089684473,1.089684473,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.142304712,0.142304712,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.883487341,1.051373174,1.0684995,1.067718856,0.877877185,1.08057094,1.080571846,1.086343016,1.06619161,1.085708397,1.076683845,1.070624835,0.874100155,0.873825445,0.873825445,0.873825445,0.308391338,0.305889925,0.29060692,0.284652884,0.30643841,0.317399896,0.317399896,0.317399896,0.284174454,0.317399896,0.300967235,0,0,0,0,0,0,0,0,0.443847037,0.443847036,0.48299498,0.47288185,0.949349263,1,1,1
SU2_0990_0950,H42113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.092823276,1.094635843,1.094635843,1.094635843,1.092823276,1.094635843,1.094635843,1.094635843,1.094635843,1.094635843,1.094635843,1.094635843,1.092823276,1.092823276,0.843378888,0.843378888,1.098349349,1.098349349,1.098349349,1.098349349,1.098349349,1.098349349,1.098349349,1.098349349,1.098349349,1.098349349,1.098349349,0,0,0,0,0,0,0,0,1.089969571,1.089969571,1.089969571,1.089969571,1.089969571,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.176055724,0.176055724,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.172453519,0.214441944,0.211166667,0.21116224,0.188736527,0.209343012,0.209343012,0.208033284,0.206061673,0.210319208,0.213536716,0.2090374,0.188885901,0.186054646,0.186054646,0.186054646,0.213722916,0.227715446,0.113197469,0.097109564,0.214558068,0.240098982,0.240098982,0.240098982,0.131472738,0.240098982,0.218472134,0,0,0,0,0,0,0,0,0.109677285,0.109677285,0.188132444,0.141315261,0.280527072,1,1,1
SU2_1200_1310,H42113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.128629965,1.129296,1.129296,1.129296,1.128629965,1.129296,1.129296,1.129296,1.129296,1.129296,1.129296,1.129296,1.128629965,1.128629965,0.86844357,0.86844357,1.128777974,1.128777974,1.128777974,1.128777974,1.128777974,1.128777974,1.128777974,1.128777974,1.128777974,1.128777974,1.128777974,0,0,0,0,0,0,0,0,1.128141993,1.128141993,1.128141993,1.128141993,1.128141993,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.186047059,0.186047059,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.151481669,0.184200466,0.182261143,0.182257323,0.155878231,0.181188395,0.181188395,0.18193266,0.180451083,0.182749728,0.185213121,0.180982873,0.156255957,0.154169096,0.154169096,0.154169096,0.216611033,0.230792649,0.228531523,0.196052058,0.217457471,0.243343529,0.243343529,0.243343529,0.265427005,0.243343529,0.22142443,0,0,0,0,0,0,0,0,0.078514082,0.078514082,0.13467735,0.101162587,0.286672705,1,1,1
SU2_1210_1310,H42113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.07835159,1.080724146,1.080724146,1.080724146,1.07835159,1.080724146,1.080724146,1.080724146,1.080724146,1.080724146,1.080724146,1.080724146,1.07835159,1.07835159,0.833248708,0.833248708,1.084710313,1.084710313,1.084710313,1.084710313,1.084710313,1.084710313,1.084710313,1.084710313,1.084710313,1.084710313,1.084710313,0,0,0,0,0,0,0,0,1.077327929,1.077327929,1.077327929,1.077327929,1.077327929,1,1,1,1.182269462,1.183922836,1.183922836,1.183922836,1.182269462,1.183922836,1.183922836,1.183922836,1.183922836,1.183922836,1.183922836,1.183922836,1.182269462,1.182269462,0.155164305,0.155164305,1.184267237,1.184267237,1.184267237,1.184267237,1.184267237,1.184267237,1.184267237,1.184267237,1.184267237,1.184267237,1.184267237,0,0,0,0,0,0,0,0,1.18462224,1.18462224,1.18462224,1.18462224,1.18462224,1,1,1,0.217844178,0.259224613,0.253847884,0.253842563,0.22286799,0.252475066,0.252475066,0.252631,0.250060955,0.254599052,0.257542624,0.252358959,0.22350449,0.217332428,0.217332428,0.217332428,0.427747565,0.45575238,0.269513345,0.231209442,0.42941905,0.480536935,0.480536935,0.480536935,0.313025174,0.480536935,0.437252707,0,0,0,0,0,0,0,0,0.519464696,0.519464695,0.891051987,0.66931169,0.323605899,1,1,1
SW1_1180_1190,H42113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.086219156,1.085371292,1.085371292,1.085371292,1.086219156,1.085371292,1.085371292,1.085371292,1.085371292,1.085371292,1.085371292,1.085371292,1.086219156,1.086219156,0.838756004,0.838756004,1.096784974,1.096784974,1.096784974,1.096784974,1.096784974,1.096784974,1.096784974,1.096784974,1.096784974,1.096784974,1.096784974,0,0,0,0,0,0,0,0,1.106614236,1.106614236,1.106614236,1.106614236,1.106614236,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.151297275,0.151297275,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.427771539,0.514586141,0.504422411,0.504411837,0.481473408,0.50523271,0.505232709,0.510431116,0.50721199,0.512449395,0.514920598,0.50506193,0.484610611,0.478658201,0.478658201,0.478658201,0.307400466,0.327526105,0.335381697,0.287716421,0.308601677,0.345337507,0.345337507,0.345337507,0.389527703,0.345337507,0.314231329,0,0,0,0,0,0,0,0,0.357291526,0.357291525,0.612871917,0.460357358,0.321793231,1,1,1
SW2_1070_1060,H42113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.076508596,1.076841989,1.076841989,1.076841989,1.076508596,1.076841989,1.076841989,1.076841989,1.076841989,1.076841989,1.076841989,1.076841989,1.076508596,1.076508596,0.831958612,0.831958612,1.080280624,1.080280624,1.080280624,1.080280624,1.080280624,1.080280624,1.080280624,1.080280624,1.080280624,1.080280624,1.080280624,0,0,0,0,0,0,0,0,1.081468926,1.081468926,1.081468926,1.081468926,1.081468926,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.155259595,0.155259595,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.271245796,0.298526098,0.292644717,0.292638582,0.285206348,0.294179071,0.294179071,0.297172787,0.295814209,0.298599464,0.299464208,0.29385688,0.287331445,0.287701761,0.287701761,0.287701761,0.308307968,0.328493021,0.40075771,0.343801033,0.309512725,0.346357006,0.346357006,0.346357006,0.465458407,0.346357006,0.315158997,0,0,0,0,0,0,0,0,0.153130103,0.153130103,0.26266825,0.197302664,0.291437966,1,1,1
SW2_1190_1410,H42113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1.084201713,1.077654793,1.077654793,1.077654793,1.084201713,1.077654793,1.077654793,1.077654793,1.077654793,1.077654793,1.077654793,1.077654793,1.084201713,1.084201713,0.837343794,0.837343794,1.078971802,1.078971802,1.078971802,1.078971802,1.078971802,1.078971802,1.078971802,1.078971802,1.078971802,1.078971802,1.078971802,0,0,0,0,0,0,0,0,1.063690365,1.063690365,1.063690365,1.063690365,1.063690365,1,1,1,1.051555661,1.079793821,1.079793821,1.079793821,1.051555661,1.079793821,1.079793821,1.079793821,1.079793821,1.079793821,1.079793821,1.079793821,1.051555661,1.051555661,0.11487221,0.11487221,1.062270105,1.062270105,1.062270105,1.062270105,1.062270105,1.062270105,1.062270105,1.062270105,1.062270105,1.062270105,1.062270105,0,0,0,0,0,0,0,0,1.13256116,1.13256116,1.13256116,1.13256116,1.13256116,1,1,1,0.191407414,0.158885808,0.15570441,0.155701145,0.152224198,0.156150929,0.156150928,0.158143327,0.157118272,0.158668994,0.159242556,0.156178201,0.153240636,0.154271935,0.154271935,0.154271935,0.185858064,0.198026271,0.19736785,0.169317443,0.186584331,0.208795261,0.208795261,0.208795261,0.229232084,0.208795261,0.189988087,0,0,0,0,0,0,0,0,0.227976227,0.227976227,0.391053853,0.293739219,0.483220045,1,1,1
